[1, 0, 0, 1, 2, 4, 7]
[1, 0, 0, 1, 2, 6, 1]
[1, 0, 0, 1, 2, 6, 2]
[1, 0, 0, 1, 2, 6, 4]
[1, 0, 0, 1, 2, 6, 6]
[1, 0, 0, 1, 2, 6, 7]
[1, 0, 0, 1, 2, 6, 9]
[1, 0, 0, 1, 2, 6, 11]
[1, 0, 0, 1, 2, 7, 1]
[1, 0, 0, 1, 2, 7, 2]
[1, 0, 0, 1, 2, 7, 4]
[1, 0, 0, 1, 2, 7, 6]
[1, 0, 0, 1, 2, 7, 7]
[1, 0, 0, 1, 2, 7, 9]
[1, 0, 0, 1, 2, 7, 11]
[1, 0, 0, 1, 2, 8, 1]
[1, 0, 0, 1, 2, 8, 7]
[1, 0, 0, 1, 2, 9, 1]
[1, 0, 0, 1, 2, 9, 2]
[1, 0, 0, 1, 2, 9, 4]
[1, 0, 0, 1, 2, 9, 6]
[1, 0, 0, 1, 2, 9, 7]
[1, 0, 0, 1, 2, 9, 9]
[1, 0, 0, 1, 2, 9, 11]
[1, 0, 0, 1, 2, 11, 1]
[1, 0, 0, 1, 2, 11, 2]
[1, 0, 0, 1, 2, 11, 4]
[1, 0, 0, 1, 2, 11, 6]
[1, 0, 0, 1, 2, 11, 7]
[1, 0, 0, 1, 2, 11, 9]
[1, 0, 0, 1, 2, 11, 11]
[1, 0, 0, 1, 2, 14, 1]
[1, 0, 0, 1, 2, 14, 7]
[1, 0, 0, 1, 4, 1, 1]
[1, 0, 0, 1, 4, 1, 2]
[1, 0, 0, 1, 4, 1, 4]
[1, 0, 0, 1, 4, 1, 6]
[1, 0, 0, 1, 4, 1, 7]
[1, 0, 0, 1, 4, 1, 9]
[1, 0, 0, 1, 4, 1, 11]
[1, 0, 0, 1, 4, 2, 1]
[1, 0, 0, 1, 4, 2, 2]
[1, 0, 0, 1, 4, 2, 4]
[1, 0, 0, 1, 4, 2, 6]
[1, 0, 0, 1, 4, 2, 7]
[1, 0, 0, 1, 4, 2, 9]
[1, 0, 0, 1, 4, 2, 11]
[1, 0, 0, 1, 4, 3, 1]
[1, 0, 0, 1, 4, 3, 2]
[1, 0, 0, 1, 4, 3, 4]
[1, 0, 0, 1, 4, 3, 6]
[1, 0, 0, 1, 4, 3, 7]
[1, 0, 0, 1, 4, 3, 9]
[1, 0, 0, 1, 4, 3, 11]
[1, 0, 0, 1, 4, 4, 1]
[1, 0, 0, 1, 4, 4, 2]
[1, 0, 0, 1, 4, 4, 4]
[1, 0, 0, 1, 4, 4, 6]
[1, 0, 0, 1, 4, 4, 7]
[1, 0, 0, 1, 4, 4, 9]
[1, 0, 0, 1, 4, 4, 11]
[1, 0, 0, 1, 4, 6, 1]
[1, 0, 0, 1, 4, 6, 2]
[1, 0, 0, 1, 4, 6, 4]
[1, 0, 0, 1, 4, 6, 6]
[1, 0, 0, 1, 4, 6, 7]
[1, 0, 0, 1, 4, 6, 9]
[1, 0, 0, 1, 4, 6, 11]
[1, 0, 0, 1, 4, 7, 1]
[1, 0, 0, 1, 4, 7, 2]
[1, 0, 0, 1, 4, 7, 4]
[1, 0, 0, 1, 4, 7, 6]
[1, 0, 0, 1, 4, 7, 7]
[1, 0, 0, 1, 4, 7, 9]
[1, 0, 0, 1, 4, 7, 11]
[1, 0, 0, 1, 4, 8, 1]
[1, 0, 0, 1, 4, 8, 2]
[1, 0, 0, 1, 4, 8, 4]
[1, 0, 0, 1, 4, 8, 6]
[1, 0, 0, 1, 4, 8, 7]
[1, 0, 0, 1, 4, 8, 9]
[1, 0, 0, 1, 4, 8, 11]
[1, 0, 0, 1, 4, 9, 1]
[1, 0, 0, 1, 4, 9, 2]
[1, 0, 0, 1, 4, 9, 4]
[1, 0, 0, 1, 4, 9, 6]
[1, 0, 0, 1, 4, 9, 7]
[1, 0, 0, 1, 4, 9, 9]
[1, 0, 0, 1, 4, 9, 11]
[1, 0, 0, 1, 4, 11, 1]
[1, 0, 0, 1, 4, 11, 2]
[1, 0, 0, 1, 4, 11, 4]
[1, 0, 0, 1, 4, 11, 6]
[1, 0, 0, 1, 4, 11, 7]
[1, 0, 0, 1, 4, 11, 9]
[1, 0, 0, 1, 4, 11, 11]
[1, 0, 0, 1, 4, 14, 1]
[1, 0, 0, 1, 4, 14, 2]
[1, 0, 0, 1, 4, 14, 4]
[1, 0, 0, 1, 4, 14, 6]
[1, 0, 0, 1, 4, 14, 7]
[1, 0, 0, 1, 4, 14, 9]
[1, 0, 0, 1, 4, 14, 11]
[1, 0, 0, 1, 6, 1, 1]
[1, 0, 0, 1, 6, 1, 2]
[1, 0, 0, 1, 6, 1, 4]
[1, 0, 0, 1, 6, 1, 6]
[1, 0, 0, 1, 6, 1, 7]
[1, 0, 0, 1, 6, 1, 9]
[1, 0, 0, 1, 6, 1, 11]
[1, 0, 0, 1, 6, 2, 1]
[1, 0, 0, 1, 6, 2, 2]
[1, 0, 0, 1, 6, 2, 4]
[1, 0, 0, 1, 6, 2, 6]
[1, 0, 0, 1, 6, 2, 7]
[1, 0, 0, 1, 6, 2, 9]
[1, 0, 0, 1, 6, 2, 11]
[1, 0, 0, 1, 6, 3, 1]
[1, 0, 0, 1, 6, 3, 2]
[1, 0, 0, 1, 6, 3, 4]
[1, 0, 0, 1, 6, 3, 7]
[1, 0, 0, 1, 6, 3, 11]
[1, 0, 0, 1, 6, 4, 1]
[1, 0, 0, 1, 6, 4, 2]
[1, 0, 0, 1, 6, 4, 4]
[1, 0, 0, 1, 6, 4, 6]
[1, 0, 0, 1, 6, 4, 7]
[1, 0, 0, 1, 6, 4, 9]
[1, 0, 0, 1, 6, 4, 11]
[1, 0, 0, 1, 6, 6, 1]
[1, 0, 0, 1, 6, 6, 2]
[1, 0, 0, 1, 6, 6, 4]
[1, 0, 0, 1, 6, 6, 7]
[1, 0, 0, 1, 6, 6, 11]
[1, 0, 0, 1, 6, 7, 1]
[1, 0, 0, 1, 6, 7, 2]
[1, 0, 0, 1, 6, 7, 4]
[1, 0, 0, 1, 6, 7, 6]
[1, 0, 0, 1, 6, 7, 7]
[1, 0, 0, 1, 6, 7, 9]
[1, 0, 0, 1, 6, 7, 11]
[1, 0, 0, 1, 6, 8, 1]
[1, 0, 0, 1, 6, 8, 2]
[1, 0, 0, 1, 6, 8, 4]
[1, 0, 0, 1, 6, 8, 6]
[1, 0, 0, 1, 6, 8, 7]
[1, 0, 0, 1, 6, 8, 9]
[1, 0, 0, 1, 6, 8, 11]
[1, 0, 0, 1, 6, 9, 1]
[1, 0, 0, 1, 6, 9, 2]
[1, 0, 0, 1, 6, 9, 4]
[1, 0, 0, 1, 6, 9, 7]
[1, 0, 0, 1, 6, 9, 11]
[1, 0, 0, 1, 6, 11, 1]
[1, 0, 0, 1, 6, 11, 2]
[1, 0, 0, 1, 6, 11, 4]
[1, 0, 0, 1, 6, 11, 6]
[1, 0, 0, 1, 6, 11, 7]
[1, 0, 0, 1, 6, 11, 9]
[1, 0, 0, 1, 6, 11, 11]
[1, 0, 0, 1, 6, 14, 1]
[1, 0, 0, 1, 6, 14, 2]
[1, 0, 0, 1, 6, 14, 4]
[1, 0, 0, 1, 6, 14, 6]
[1, 0, 0, 1, 6, 14, 7]
[1, 0, 0, 1, 6, 14, 9]
[1, 0, 0, 1, 6, 14, 11]
[1, 0, 0, 1, 7, 1, 1]
[1, 0, 0, 1, 7, 1, 2]
[1, 0, 0, 1, 7, 1, 4]
[1, 0, 0, 1, 7, 1, 6]
[1, 0, 0, 1, 7, 1, 7]
[1, 0, 0, 1, 7, 1, 9]
[1, 0, 0, 1, 7, 1, 11]
[1, 0, 0, 1, 7, 2, 1]
[1, 0, 0, 1, 7, 2, 2]
[1, 0, 0, 1, 7, 2, 4]
[1, 0, 0, 1, 7, 2, 6]
[1, 0, 0, 1, 7, 2, 7]
[1, 0, 0, 1, 7, 2, 9]
[1, 0, 0, 1, 7, 2, 11]
[1, 0, 0, 1, 7, 3, 1]
[1, 0, 0, 1, 7, 3, 2]
[1, 0, 0, 1, 7, 3, 4]
[1, 0, 0, 1, 7, 3, 6]
[1, 0, 0, 1, 7, 3, 7]
[1, 0, 0, 1, 7, 3, 9]
[1, 0, 0, 1, 7, 3, 11]
[1, 0, 0, 1, 7, 4, 1]
[1, 0, 0, 1, 7, 4, 2]
[1, 0, 0, 1, 7, 4, 4]
[1, 0, 0, 1, 7, 4, 6]
[1, 0, 0, 1, 7, 4, 7]
[1, 0, 0, 1, 7, 4, 9]
[1, 0, 0, 1, 7, 4, 11]
[1, 0, 0, 1, 7, 6, 1]
[1, 0, 0, 1, 7, 6, 2]
[1, 0, 0, 1, 7, 6, 4]
[1, 0, 0, 1, 7, 6, 6]
[1, 0, 0, 1, 7, 6, 7]
[1, 0, 0, 1, 7, 6, 9]
[1, 0, 0, 1, 7, 6, 11]
[1, 0, 0, 1, 7, 7, 1]
[1, 0, 0, 1, 7, 7, 2]
[1, 0, 0, 1, 7, 7, 4]
[1, 0, 0, 1, 7, 7, 6]
[1, 0, 0, 1, 7, 7, 7]
[1, 0, 0, 1, 7, 7, 9]
[1, 0, 0, 1, 7, 7, 11]
[1, 0, 0, 1, 7, 8, 1]
[1, 0, 0, 1, 7, 8, 2]
[1, 0, 0, 1, 7, 8, 4]
[1, 0, 0, 1, 7, 8, 6]
[1, 0, 0, 1, 7, 8, 7]
[1, 0, 0, 1, 7, 8, 9]
[1, 0, 0, 1, 7, 8, 11]
[1, 0, 0, 1, 7, 9, 1]
[1, 0, 0, 1, 7, 9, 2]
[1, 0, 0, 1, 7, 9, 4]
[1, 0, 0, 1, 7, 9, 6]
[1, 0, 0, 1, 7, 9, 7]
[1, 0, 0, 1, 7, 9, 9]
[1, 0, 0, 1, 7, 9, 11]
[1, 0, 0, 1, 7, 11, 1]
[1, 0, 0, 1, 7, 11, 2]
[1, 0, 0, 1, 7, 11, 4]
[1, 0, 0, 1, 7, 11, 6]
[1, 0, 0, 1, 7, 11, 7]
[1, 0, 0, 1, 7, 11, 9]
[1, 0, 0, 1, 7, 11, 11]
[1, 0, 0, 1, 7, 14, 1]
[1, 0, 0, 1, 7, 14, 2]
[1, 0, 0, 1, 7, 14, 4]
[1, 0, 0, 1, 7, 14, 6]
[1, 0, 0, 1, 7, 14, 7]
[1, 0, 0, 1, 7, 14, 9]
[1, 0, 0, 1, 7, 14, 11]
[1, 0, 0, 1, 8, 1, 1]
[1, 0, 0, 1, 8, 1, 2]
[1, 0, 0, 1, 8, 1, 4]
[1, 0, 0, 1, 8, 1, 6]
[1, 0, 0, 1, 8, 1, 7]
[1, 0, 0, 1, 8, 1, 9]
[1, 0, 0, 1, 8, 1, 11]
[1, 0, 0, 1, 8, 2, 1]
[1, 0, 0, 1, 8, 2, 2]
[1, 0, 0, 1, 8, 2, 4]
[1, 0, 0, 1, 8, 2, 6]
[1, 0, 0, 1, 8, 2, 7]
[1, 0, 0, 1, 8, 2, 9]
[1, 0, 0, 1, 8, 2, 11]
[1, 0, 0, 1, 8, 3, 1]
[1, 0, 0, 1, 8, 3, 2]
[1, 0, 0, 1, 8, 3, 4]
[1, 0, 0, 1, 8, 3, 6]
[1, 0, 0, 1, 8, 3, 7]
[1, 0, 0, 1, 8, 3, 9]
[1, 0, 0, 1, 8, 3, 11]
[1, 0, 0, 1, 8, 4, 1]
[1, 0, 0, 1, 8, 4, 7]
[1, 0, 0, 1, 8, 6, 1]
[1, 0, 0, 1, 8, 6, 2]
[1, 0, 0, 1, 8, 6, 4]
[1, 0, 0, 1, 8, 6, 6]
[1, 0, 0, 1, 8, 6, 7]
[1, 0, 0, 1, 8, 6, 9]
[1, 0, 0, 1, 8, 6, 11]
[1, 0, 0, 1, 8, 7, 1]
[1, 0, 0, 1, 8, 7, 2]
[1, 0, 0, 1, 8, 7, 4]
[1, 0, 0, 1, 8, 7, 6]
[1, 0, 0, 1, 8, 7, 7]
[1, 0, 0, 1, 8, 7, 9]
[1, 0, 0, 1, 8, 7, 11]
[1, 0, 0, 1, 8, 8, 1]
[1, 0, 0, 1, 8, 8, 7]
[1, 0, 0, 1, 8, 9, 1]
[1, 0, 0, 1, 8, 9, 2]
[1, 0, 0, 1, 8, 9, 4]
[1, 0, 0, 1, 8, 9, 6]
[1, 0, 0, 1, 8, 9, 7]
[1, 0, 0, 1, 8, 9, 9]
[1, 0, 0, 1, 8, 9, 11]
[1, 0, 0, 1, 8, 11, 1]
[1, 0, 0, 1, 8, 11, 2]
[1, 0, 0, 1, 8, 11, 4]
[1, 0, 0, 1, 8, 11, 6]
[1, 0, 0, 1, 8, 11, 7]
[1, 0, 0, 1, 8, 11, 9]
[1, 0, 0, 1, 8, 11, 11]
[1, 0, 0, 1, 8, 14, 1]
[1, 0, 0, 1, 8, 14, 7]
[1, 0, 0, 1, 9, 1, 1]
[1, 0, 0, 1, 9, 1, 2]
[1, 0, 0, 1, 9, 1, 4]
[1, 0, 0, 1, 9, 1, 6]
[1, 0, 0, 1, 9, 1, 7]
[1, 0, 0, 1, 9, 1, 9]
[1, 0, 0, 1, 9, 1, 11]
[1, 0, 0, 1, 9, 2, 1]
[1, 0, 0, 1, 9, 2, 2]
[1, 0, 0, 1, 9, 2, 4]
[1, 0, 0, 1, 9, 2, 6]
[1, 0, 0, 1, 9, 2, 7]
[1, 0, 0, 1, 9, 2, 9]
[1, 0, 0, 1, 9, 2, 11]
[1, 0, 0, 1, 9, 3, 1]
[1, 0, 0, 1, 9, 3, 2]
[1, 0, 0, 1, 9, 3, 4]
[1, 0, 0, 1, 9, 3, 7]
[1, 0, 0, 1, 9, 3, 11]
[1, 0, 0, 1, 9, 4, 1]
[1, 0, 0, 1, 9, 4, 2]
[1, 0, 0, 1, 9, 4, 4]
[1, 0, 0, 1, 9, 4, 6]
[1, 0, 0, 1, 9, 4, 7]
[1, 0, 0, 1, 9, 4, 9]
[1, 0, 0, 1, 9, 4, 11]
[1, 0, 0, 1, 9, 6, 1]
[1, 0, 0, 1, 9, 6, 2]
[1, 0, 0, 1, 9, 6, 4]
[1, 0, 0, 1, 9, 6, 7]
[1, 0, 0, 1, 9, 6, 11]
[1, 0, 0, 1, 9, 7, 1]
[1, 0, 0, 1, 9, 7, 2]
[1, 0, 0, 1, 9, 7, 4]
[1, 0, 0, 1, 9, 7, 6]
[1, 0, 0, 1, 9, 7, 7]
[1, 0, 0, 1, 9, 7, 9]
[1, 0, 0, 1, 9, 7, 11]
[1, 0, 0, 1, 9, 8, 1]
[1, 0, 0, 1, 9, 8, 2]
[1, 0, 0, 1, 9, 8, 4]
[1, 0, 0, 1, 9, 8, 6]
[1, 0, 0, 1, 9, 8, 7]
[1, 0, 0, 1, 9, 8, 9]
[1, 0, 0, 1, 9, 8, 11]
[1, 0, 0, 1, 9, 9, 1]
[1, 0, 0, 1, 9, 9, 2]
[1, 0, 0, 1, 9, 9, 4]
[1, 0, 0, 1, 9, 9, 7]
[1, 0, 0, 1, 9, 9, 11]
[1, 0, 0, 1, 9, 11, 1]
[1, 0, 0, 1, 9, 11, 2]
[1, 0, 0, 1, 9, 11, 4]
[1, 0, 0, 1, 9, 11, 6]
[1, 0, 0, 1, 9, 11, 7]
[1, 0, 0, 1, 9, 11, 9]
[1, 0, 0, 1, 9, 11, 11]
[1, 0, 0, 1, 9, 14, 1]
[1, 0, 0, 1, 9, 14, 2]
[1, 0, 0, 1, 9, 14, 4]
[1, 0, 0, 1, 9, 14, 6]
[1, 0, 0, 1, 9, 14, 7]
[1, 0, 0, 1, 9, 14, 9]
[1, 0, 0, 1, 9, 14, 11]
[1, 0, 0, 1, 10, 1, 1]
[1, 0, 0, 1, 10, 1, 2]
[1, 0, 0, 1, 10, 1, 4]
[1, 0, 0, 1, 10, 1, 6]
[1, 0, 0, 1, 10, 1, 7]
[1, 0, 0, 1, 10, 1, 9]
[1, 0, 0, 1, 10, 1, 11]
[1, 0, 0, 1, 10, 2, 1]
[1, 0, 0, 1, 10, 2, 2]
[1, 0, 0, 1, 10, 2, 4]
[1, 0, 0, 1, 10, 2, 6]
[1, 0, 0, 1, 10, 2, 7]
[1, 0, 0, 1, 10, 2, 9]
[1, 0, 0, 1, 10, 2, 11]
[1, 0, 0, 1, 10, 4, 1]
[1, 0, 0, 1, 10, 4, 7]
[1, 0, 0, 1, 10, 6, 1]
[1, 0, 0, 1, 10, 6, 2]
[1, 0, 0, 1, 10, 6, 4]
[1, 0, 0, 1, 10, 6, 7]
[1, 0, 0, 1, 10, 6, 11]
[1, 0, 0, 1, 10, 7, 1]
[1, 0, 0, 1, 10, 7, 2]
[1, 0, 0, 1, 10, 7, 4]
[1, 0, 0, 1, 10, 7, 6]
[1, 0, 0, 1, 10, 7, 7]
[1, 0, 0, 1, 10, 7, 9]
[1, 0, 0, 1, 10, 7, 11]
[1, 0, 0, 1, 10, 8, 1]
[1, 0, 0, 1, 10, 8, 7]
[1, 0, 0, 1, 10, 9, 1]
[1, 0, 0, 1, 10, 9, 2]
[1, 0, 0, 1, 10, 9, 4]
[1, 0, 0, 1, 10, 9, 7]
[1, 0, 0, 1, 10, 9, 11]
[1, 0, 0, 1, 10, 11, 1]
[1, 0, 0, 1, 10, 11, 2]
[1, 0, 0, 1, 10, 11, 4]
[1, 0, 0, 1, 10, 11, 6]
[1, 0, 0, 1, 10, 11, 7]
[1, 0, 0, 1, 10, 11, 9]
[1, 0, 0, 1, 10, 11, 11]
[1, 0, 0, 1, 10, 14, 1]
[1, 0, 0, 1, 10, 14, 7]
[1, 0, 0, 1, 11, 1, 1]
[1, 0, 0, 1, 11, 1, 2]
[1, 0, 0, 1, 11, 1, 4]
[1, 0, 0, 1, 11, 1, 6]
[1, 0, 0, 1, 11, 1, 7]
[1, 0, 0, 1, 11, 1, 9]
[1, 0, 0, 1, 11, 1, 11]
[1, 0, 0, 1, 11, 2, 1]
[1, 0, 0, 1, 11, 2, 2]
[1, 0, 0, 1, 11, 2, 4]
[1, 0, 0, 1, 11, 2, 6]
[1, 0, 0, 1, 11, 2, 7]
[1, 0, 0, 1, 11, 2, 9]
[1, 0, 0, 1, 11, 2, 11]
[1, 0, 0, 1, 11, 3, 1]
[1, 0, 0, 1, 11, 3, 2]
[1, 0, 0, 1, 11, 3, 4]
[1, 0, 0, 1, 11, 3, 6]
[1, 0, 0, 1, 11, 3, 7]
[1, 0, 0, 1, 11, 3, 9]
[1, 0, 0, 1, 11, 3, 11]
[1, 0, 0, 1, 11, 4, 1]
[1, 0, 0, 1, 11, 4, 7]
[1, 0, 0, 1, 11, 6, 1]
[1, 0, 0, 1, 11, 6, 2]
[1, 0, 0, 1, 11, 6, 4]
[1, 0, 0, 1, 11, 6, 6]
[1, 0, 0, 1, 11, 6, 7]
[1, 0, 0, 1, 11, 6, 9]
[1, 0, 0, 1, 11, 6, 11]
[1, 0, 0, 1, 11, 7, 1]
[1, 0, 0, 1, 11, 7, 2]
[1, 0, 0, 1, 11, 7, 4]
[1, 0, 0, 1, 11, 7, 6]
[1, 0, 0, 1, 11, 7, 7]
[1, 0, 0, 1, 11, 7, 9]
[1, 0, 0, 1, 11, 7, 11]
[1, 0, 0, 1, 11, 8, 1]
[1, 0, 0, 1, 11, 8, 7]
[1, 0, 0, 1, 11, 9, 1]
[1, 0, 0, 1, 11, 9, 2]
[1, 0, 0, 1, 11, 9, 4]
[1, 0, 0, 1, 11, 9, 6]
[1, 0, 0, 1, 11, 9, 7]
[1, 0, 0, 1, 11, 9, 9]
[1, 0, 0, 1, 11, 9, 11]
[1, 0, 0, 1, 11, 11, 1]
[1, 0, 0, 1, 11, 11, 2]
[1, 0, 0, 1, 11, 11, 4]
[1, 0, 0, 1, 11, 11, 6]
[1, 0, 0, 1, 11, 11, 7]
[1, 0, 0, 1, 11, 11, 9]
[1, 0, 0, 1, 11, 11, 11]
[1, 0, 0, 1, 11, 14, 1]
[1, 0, 0, 1, 11, 14, 7]
[1, 0, 0, 1, 14, 1, 1]
[1, 0, 0, 1, 14, 1, 2]
[1, 0, 0, 1, 14, 1, 4]
[1, 0, 0, 1, 14, 1, 6]
[1, 0, 0, 1, 14, 1, 7]
[1, 0, 0, 1, 14, 1, 9]
[1, 0, 0, 1, 14, 1, 11]
[1, 0, 0, 1, 14, 2, 1]
[1, 0, 0, 1, 14, 2, 2]
[1, 0, 0, 1, 14, 2, 4]
[1, 0, 0, 1, 14, 2, 6]
[1, 0, 0, 1, 14, 2, 7]
[1, 0, 0, 1, 14, 2, 9]
[1, 0, 0, 1, 14, 2, 11]
[1, 0, 0, 1, 14, 3, 1]
[1, 0, 0, 1, 14, 3, 2]
[1, 0, 0, 1, 14, 3, 4]
[1, 0, 0, 1, 14, 3, 6]
[1, 0, 0, 1, 14, 3, 7]
[1, 0, 0, 1, 14, 3, 9]
[1, 0, 0, 1, 14, 3, 11]
[1, 0, 0, 1, 14, 4, 1]
[1, 0, 0, 1, 14, 4, 7]
[1, 0, 0, 1, 14, 6, 1]
[1, 0, 0, 1, 14, 6, 2]
[1, 0, 0, 1, 14, 6, 4]
[1, 0, 0, 1, 14, 6, 6]
[1, 0, 0, 1, 14, 6, 7]
[1, 0, 0, 1, 14, 6, 9]
[1, 0, 0, 1, 14, 6, 11]
[1, 0, 0, 1, 14, 7, 1]
[1, 0, 0, 1, 14, 7, 2]
[1, 0, 0, 1, 14, 7, 4]
[1, 0, 0, 1, 14, 7, 6]
[1, 0, 0, 1, 14, 7, 7]
[1, 0, 0, 1, 14, 7, 9]
[1, 0, 0, 1, 14, 7, 11]
[1, 0, 0, 1, 14, 8, 1]
[1, 0, 0, 1, 14, 8, 7]
[1, 0, 0, 1, 14, 9, 1]
[1, 0, 0, 1, 14, 9, 2]
[1, 0, 0, 1, 14, 9, 4]
[1, 0, 0, 1, 14, 9, 6]
[1, 0, 0, 1, 14, 9, 7]
[1, 0, 0, 1, 14, 9, 9]
[1, 0, 0, 1, 14, 9, 11]
[1, 0, 0, 1, 14, 11, 1]
[1, 0, 0, 1, 14, 11, 2]
[1, 0, 0, 1, 14, 11, 4]
[1, 0, 0, 1, 14, 11, 6]
[1, 0, 0, 1, 14, 11, 7]
[1, 0, 0, 1, 14, 11, 9]
[1, 0, 0, 1, 14, 11, 11]
[1, 0, 0, 1, 14, 14, 1]
[1, 0, 0, 1, 14, 14, 7]
